pc1,pc2,value
6.7448146E-03,-1.0467341E+00,1
-2.0847733E+00,-5.5166095E-01,0
-1.7344751E+00,9.603235E-01,0
-2.029828E+00,1.2780443E+00,0
-2.072624E+00,8.52378E-01,0
-9.1625273E-01,-1.7241303E+00,0
-1.5077001E+00,7.6510227E-01,0
1.8047938E+00,9.058422E-01,0
-3.0036376E+00,1.3983045E+00,0
-1.1701892E-01,-1.8657715E+00,1
-2.3877597E+00,2.4118803E+00,0
3.3319625E-01,-6.697802E-01,0
3.9795237E+00,1.8107852E+00,0
-1.2434243E+00,-1.6033305E+00,0
-2.9960973E+00,1.0173669E+00,1
2.1772747E+00,8.9751744E-01,0
-2.2867289E+00,1.5870147E+00,0
-2.8545938E+00,9.3062425E-01,0
-2.631793E+00,1.2853174E+00,0
-6.954543E-01,-1.5169649E+00,1
-3.2165284E+00,1.5403564E+00,0
1.4641168E+00,1.6866944E+00,0
1.4804511E-01,-6.638526E-01,0
-6.7044926E-01,-3.6023298E-01,0
2.412233E+00,5.7475686E-01,0
5.4050975E+00,1.8011224E+00,0
-2.7634873E+00,1.5089989E+00,0
-9.224047E-01,-1.1232096E+00,0
-5.0204054E-02,-2.6058207E+00,1
-1.2017672E+00,6.4117536E-02,1
-3.346906E+00,2.4269335E+00,0
-2.0684078E+00,1.2292099E+00,0
-7.6839626E-01,-3.433611E-01,0
-5.689004E-01,-1.4415315E+00,1
-2.8337739E+00,1.4616544E+00,0
-2.2887805E+00,4.796781E-01,1
-6.2883866E-01,-7.705158E-01,0
1.5518398E+00,-4.9261174E+00,1
4.241906E-01,-2.3949745E+00,1
-2.3753662E+00,7.3859257E-01,0
4.1886132E-02,-2.9889276E+00,1
-2.118845E+00,5.747614E-01,0
-9.869043E-01,-5.3220946E-01,0
2.880751E+00,5.7109994E-01,0
-3.413117E-02,6.062068E-01,0
-6.706593E-01,-1.6225365E+00,0
-8.085337E-01,-1.3218892E+00,0
-1.2068888E+00,4.5376444E-01,0
1.9285876E+00,8.708216E-01,0
-2.1216476E+00,-2.1756937E-01,1
-2.3821027E+00,1.0819744E+00,0
9.165922E-01,-4.187517E+00,0
-5.567426E-01,-1.784562E+00,0
-2.4185987E+00,9.1630834E-01,0
1.2825832E+00,-3.37119E-01,1
-7.7089065E-01,-1.0888253E+00,0
3.2151654E+00,1.0830183E+00,1
-2.6533573E+00,2.687319E-01,0
-1.0750103E+00,1.8345131E-01,0
-7.568522E-01,-3.5831726E-01,0
-1.4637545E+00,9.68422E-01,0
1.8795296E+00,4.8270425E-01,0
-3.0497513E+00,1.9163764E+00,1
-3.0694234E+00,1.8761094E+00,1
-1.3220096E+00,-1.1999928E+00,0
-7.3839366E-01,-1.1798133E+00,0
-1.3577332E-01,-5.617912E-01,0
-1.1867695E+00,-1.0727516E+00,0
-6.860239E-01,-8.6242783E-01,0
5.8798156E+00,2.7458076E+00,0
-9.6407133E-01,2.363622E-01,0
-1.1821011E+00,9.246767E-01,0
-4.4592848E-01,-9.6010613E-01,0
-1.0702232E+00,-9.7764707E-01,0
-2.90123E+00,1.4757776E+00,0
1.6641507E+00,6.2022094E-02,0
-1.7224072E+00,1.5820224E+00,1
1.05289124E-01,-9.4164854E-01,0
8.068218E-01,-7.751474E-01,0
-5.329495E-01,-1.4169813E+00,0
-2.3805768E+00,1.490747E-01,0
-1.1814377E+00,-1.3255632E+00,0
-1.902315E+00,3.1065872E-01,1
1.7363393E-01,-3.8083415E+00,1
-1.3635405E+00,4.1828103E+00,0
-2.2145908E+00,9.955481E-01,0
-1.9894538E+00,1.0537266E+00,0
-1.482614E+00,-7.5101197E-01,1
-2.1536536E+00,8.3047265E-01,0
-9.501759E-01,-2.0038538E+00,0
-2.616777E+00,9.210783E-01,0
-4.6747796E-02,-2.0626347E+00,0
-2.7319949E+00,1.8790684E+00,1
3.112143E+00,1.0668098E+00,1
4.353864E-02,-7.969845E-01,0
2.9475143E+00,9.7871894E-01,0
-7.199867E-01,5.002025E-01,0
-3.3412704E+00,2.5585914E+00,0
6.405362E-01,-3.646963E+00,0
1.4401765E-01,-1.3849168E+00,0
-1.4236286E+00,1.6303505E+00,0
-3.2490194E+00,2.2020648E+00,0
5.8368564E+00,2.6418836E+00,0
6.915457E+00,-1.6156595E+00,0
-3.0204887E+00,2.5757601E+00,0
-2.511013E+00,7.625685E-01,0
-2.238515E+00,1.2529451E+00,0
-3.170166E-01,-1.2515596E+00,0
1.3529801E-01,-1.9295499E-02,0
-8.73885E-01,-4.1725484E-01,0
8.157195E-01,1.0041636E+00,0
-1.5419668E+00,-1.12403564E-01,0
1.2807035E-01,-2.0156093E+00,1
-3.129905E+00,1.4882464E+00,0
-2.8995996E+00,1.1909858E+00,0
-2.3680892E+00,2.836496E+00,1
-1.0690976E+00,8.9470094E-01,0
-1.5389127E+00,-3.8805956E-01,0
-2.305515E+00,-1.1066727E-01,0
1.2338953E+00,-3.024671E+00,1
-1.3148725E+00,-8.6429465E-01,0
-2.5307906E+00,2.1377282E+00,0
3.9333193E+00,-2.6060708E+00,1
1.6958158E+00,1.591995E-01,0
-2.998807E+00,2.245532E+00,1
-2.6486893E+00,5.2303493E-01,0
-3.567223E-02,-6.8194073E-01,1
-1.7437646E+00,-4.360641E-01,1
1.2283075E+00,-1.1014704E+00,0
1.1069431E+00,-1.0430741E-01,0
7.414291E-01,-4.6884055E+00,1
-3.1116894E-01,-2.6555252E+00,1
-4.1475642E-01,-1.0869601E+00,0
-7.395456E-01,-1.656346E+00,0
1.09946206E-01,5.49204E-01,0
6.3910947E+00,2.038546E-01,1
-2.6115396E+00,3.205103E-01,0
3.1118315E-01,-2.7290604E+00,1
-2.4753587E+00,6.049977E-01,0
2.7041483E-01,-2.681057E+00,0
-5.000906E-01,1.8685335E-01,0
-2.427672E+00,1.2197274E+00,0
-1.4817165E+00,9.275156E-01,0
-7.155797E-02,-2.5542444E-02,0
-6.241683E-02,-2.045803E+00,0
1.2608765E+00,-1.6039368E+00,0
2.204201E+00,-4.8820696E+00,1
2.1626562E-01,-2.1263666E+00,1
-2.8454874E+00,1.4038389E+00,0
-1.7714894E+00,2.4182818E+00,0
-4.616047E-02,-6.4701444E-01,0
-1.9981676E+00,4.8328358E-01,0
5.105707E-01,-1.1413512E+00,0
-6.88033E-01,-1.5061799E+00,0
-2.0140224E+00,8.4718746E-01,0
-2.9756432E+00,1.2702585E+00,0
-1.3987482E+00,9.67728E-01,1
-1.1719164E+00,-2.0536532E+00,1
-5.485641E-01,-1.0824405E+00,0
-5.200665E-03,-2.9777348E+00,1
-6.663286E-01,-8.387724E-01,0
-7.726212E-01,3.884615E-01,0
-1.1150522E+00,-1.8317349E+00,1
-2.179383E+00,1.2415363E+00,0
-2.3105822E+00,5.2463514E-01,0
-1.1456894E+00,-1.8635722E+00,0
-5.2982545E-01,-2.0276418E+00,1
5.868727E-01,-3.592008E+00,1
-1.956092E-01,-1.1352512E+00,1
-6.3913196E-01,-1.1296519E+00,0
-1.1992368E+00,-8.710517E-01,0
-1.6072943E+00,1.8916022E+00,0
1.5414442E-01,-3.6640787E+00,1
-1.619577E+00,2.6277556E+00,0
-1.2616513E+00,8.3826125E-01,0
-3.33115E+00,1.8791171E+00,0
-1.7506793E+00,5.600585E-01,0
-1.9069745E-01,-6.5369165E-01,0
-1.1180869E+00,-8.6656797E-01,0
1.3831655E+00,-4.1252885E+00,1
-1.7041287E-01,-1.2919681E+00,0
-1.1902021E+00,-1.3376911E+00,0
1.1894343E+00,4.6383238E-01,0
-1.0947467E-01,-4.2266497E-01,0
-2.1617093E+00,1.7324895E+00,0
2.4244168E+00,1.7321674E+00,0
9.5558107E-01,-1.772312E-01,0
4.4895782E+00,1.6326374E+00,0
3.6939213E-01,-1.4137652E+00,0
-1.4824871E+00,7.0436084E-01,0
-3.1133637E+00,2.427471E+00,0
3.736698E-01,-1.0320973E+00,0
1.1044779E+01,3.5142229E+00,1
-2.298633E+00,1.0739036E+00,0
-3.0102954E+00,2.042423E+00,0
-1.4999824E+00,2.033164E+00,0
4.7903135E-02,-1.5563201E+00,0
-1.9550941E+00,9.667401E-01,1
-3.013079E+00,2.0937545E+00,0
-1.4557453E+00,-9.580349E-01,0
-1.8363934E+00,-7.679143E-01,0
-1.564386E+00,-1.3951904E+00,0
1.2323562E+01,4.799711E+00,0
-4.139041E-01,1.5105622E+00,0
2.499773E+00,2.1892332E-01,0
2.2684789E+00,-7.147549E+00,0
4.1132474E-01,-1.5281343E+00,0
-1.9680743E+00,9.8766565E-01,0
1.6636236E-01,-7.251758E-01,0
4.602421E+00,1.7934179E+00,0
-1.4477953E+00,3.845049E-02,0
4.3000565E+00,-4.8785334E+00,1
-5.147925E-01,-3.054942E-01,0
-8.431699E-01,-1.0722636E+00,0
-1.1620314E+00,-1.2755845E+00,1
1.403849E+00,1.0828502E+00,0
-7.4402666E-01,-1.1812172E+00,0
-2.3553371E+00,1.3729049E+00,0
-6.3933194E-01,-1.4631183E+00,0
-2.4877584E+00,1.2297822E+00,0
-1.6321101E+00,1.4934438E+00,0
-1.975758E+00,8.094822E-01,0
-1.7952259E-01,-2.339952E+00,0
1.3730191E+00,5.876219E-01,0
-2.6710207E+00,8.8246495E-01,0
1.3268827E+00,-3.543759E-02,0
2.5831096E+00,6.6600566E+00,0
-9.4647676E-01,-1.4856766E+00,0
-1.0344973E+00,5.4306884E+00,0
-2.2518594E+00,8.317725E-02,0
-2.4244578E+00,3.8038158E+00,0
1.4021939E+00,1.4003063E+00,0
-2.5471854E+00,1.42117E+00,1
-2.4606805E+00,6.708669E-01,0
-2.9344456E+00,1.3154912E+00,1
-2.5734227E+00,1.3861916E+00,0
-2.0049208E-01,-2.8623325E-01,0
-2.7720368E+00,7.7170527E-01,0
5.3497934E+00,2.488786E+00,1
-2.2065036E+00,8.5698247E-01,1
9.630544E-01,-4.8986965E-01,0
-3.595688E+00,2.0703459E+00,0
3.9593765E-01,2.765216E+00,0
-6.799895E-01,-7.299775E-01,0
2.9339477E-01,-4.0177974E-01,1
-2.847422E+00,2.2131996E+00,0
-1.6936289E+00,-6.4948034E-01,0
-2.9673E+00,1.5935591E+00,0
2.7727687E+00,1.8000629E+00,0
9.029705E+00,-7.769016E+00,1
5.7698816E-01,-6.1296755E-01,0
-3.140111E-01,-2.7523297E-01,0
1.5382018E+01,1.0519698E+01,0
1.1153166E+00,-4.384855E+00,0
6.1314654E+00,-2.0911863E-01,1
-2.629064E+00,1.6290331E+00,0
-2.8905885E+00,1.529179E+00,1
6.6219807E-01,3.8354746E-01,0
-3.091202E-02,-2.8776503E-01,0
-2.5462756E+00,8.3396125E-01,0
-2.6735003E+00,3.3015454E+00,0
-2.4520605E+00,1.2189409E+00,0
-8.9390326E-01,2.9193702E+00,0
8.468244E+00,5.7527905E+00,1
-9.6581775E-01,-7.9521346E-01,0
5.197972E-01,4.774543E+00,1
-2.9590855E+00,9.0466636E-01,0
-9.216936E-01,-4.7227845E-01,0
-9.573337E-01,-1.6841066E+00,0
-3.4700077E+00,2.558551E+00,0
-6.4737976E-01,-1.2355585E-01,0
-2.1126592E+00,-3.55413E-01,1
1.3663651E+00,-3.98853E+00,0
1.2471468E+00,2.4718678E-01,1
-1.8343778E+00,-3.3318993E-01,0
-9.747982E-01,-4.5606554E-01,0
-9.63351E-01,-1.6674049E+00,1
-4.4583467E-01,8.263486E-01,0
-1.5456228E+00,8.024874E-01,0
5.9137616E+00,-1.5242329E+00,0
2.1466157E+00,-2.36489E+00,1
-1.2134141E+00,-1.0704786E+00,0
5.3242393E+00,5.490206E+00,0
-2.1697884E+00,3.966441E-01,0
1.2309576E+00,-4.6374087E+00,1
3.3890011E+00,-3.610775E-02,0
-9.263516E-01,7.920718E-01,0
-2.2569127E+00,7.017304E-01,0
-5.004702E-01,-7.816083E-01,0
-2.0093665E+00,7.012429E-01,0
-1.2281451E-01,-1.2874997E+00,0
-2.417596E+00,9.120595E-01,0
-2.6512933E+00,1.7472433E+00,0
-1.5581262E+00,1.075335E+00,0
-1.1371812E-01,-3.6911595E-01,0
-1.7351103E+00,-3.0453697E-01,0
1.8062525E+00,3.6256522E-01,1
-1.0881295E+00,-9.455187E-01,0
7.5567615E-01,8.5735194E-02,0
-9.077799E-02,-5.517607E-01,0
-2.139594E+00,2.2794637E-01,0
-1.5933435E+00,2.4377282E+00,0
-3.0100293E+00,2.2458758E+00,0
3.274413E-01,-2.313731E+00,0
-9.537629E-01,-1.0844076E+00,0
-3.599795E-01,-1.5091821E+00,0
6.163754E+00,2.349129E+00,0
-2.5622742E+00,2.7949796E+00,0
-1.065047E+00,-1.0861245E+00,0
-3.3760817E+00,1.9745039E+00,0
-2.612535E+00,1.9190726E-01,1
1.5096171E+00,-4.6944656E+00,1
3.2794883E+00,-1.1554682E+00,1
-2.8979158E+00,1.204994E+00,0
-1.3551716E+00,-4.1561335E-01,0
3.0290873E+00,5.7362974E-01,0
1.3236376E+00,3.9288324E-01,1
6.691083E-01,-2.8394618E+00,1
-1.6780133E+00,4.1304117E-01,0
1.2265437E+00,1.660712E+00,0
1.2463598E+00,-4.700327E+00,1
-7.4353266E-01,6.79488E-01,0
-2.293374E+00,4.1471633E-01,0
4.834723E+00,1.6736741E+00,0
1.4768674E+00,7.706106E-02,0
-1.7034457E+00,2.076463E+00,0
-5.561038E-01,-1.0384415E+00,0
9.82627E-01,1.8775928E-01,0
-1.4498408E+00,5.1826525E-01,0
6.2869263E+00,3.4001498E+00,0
-2.1067724E+00,7.1439195E-01,0
-2.707382E-01,-1.3967543E+00,1
2.2083828E-01,-1.0531604E+00,0
-1.7022977E+00,-1.2364415E+00,0
-3.9959207E-01,-2.2305086E+00,1
4.95054E-01,-7.450756E-01,0
-5.291495E-01,-1.5621542E+00,1
-1.8058497E+00,-2.6307613E-01,0
4.7822413E-01,-3.5448427E+00,1
-2.0342423E-01,-1.0398971E+00,0
-1.2940596E+00,-6.761756E-01,0
3.579128E-01,9.251792E-01,0
1.2351395E+00,-3.851702E-01,0
-1.8677655E-01,-1.4766117E+00,0
-3.0930452E+00,2.422746E+00,1
-3.1997807E+00,3.3880813E+00,1
-3.1515477E+00,1.5132496E+00,0
-2.1412032E+00,-2.7330443E-01,0
-7.325815E-01,-1.8993673E+00,1
2.8905594E-01,5.4906137E-02,0
-2.0447087E+00,8.1253403E-01,0
-3.314962E+00,2.7816563E+00,0
-1.8409383E+00,1.367186E-01,0
1.1208535E+00,-2.418201E+00,1
5.7748294E-01,-1.7742832E-01,0
6.246103E-01,-3.5234892E+00,1
5.6110317E-01,-3.6665156E+00,1
1.5082973E+00,2.1839216E-01,0
1.5438869E+00,-4.287689E+00,0
-2.8873745E-01,3.4584882E+00,0
-1.3500141E+00,9.628468E-01,1
4.4007673E+00,-5.1140964E-01,1
-6.7624085E-02,-1.621392E+00,0
-4.5649385E-01,-1.2711204E+00,0
4.023416E+00,1.8281288E+00,0
-6.1961293E-01,-1.307726E+00,0
2.648704E+00,-3.8656902E+00,1
2.0871222E+00,1.9535141E+00,0
-7.604321E-01,-1.1535543E+00,0
7.53422E-01,5.77256E-01,0
5.103884E+00,1.5553024E+00,0
-2.6786222E+00,8.937447E-01,0
-9.12069E-01,-1.8723284E-01,0
1.523834E+00,2.0209187E-01,0
1.7516106E-01,8.394745E-01,0
1.5921406E+00,1.538979E+00,0
4.0327015E+00,-3.841143E+00,1
-6.604233E-02,-8.776124E-01,0
-3.1715472E+00,1.8895799E+00,1
-2.9556923E+00,7.374515E-01,0
5.3863554E+00,2.0528307E+00,0
4.010015E+00,1.9267768E+00,0
3.7689023E+00,1.2831352E+00,1
3.962196E-01,-1.6238321E+00,0
-2.338318E+00,1.2873839E+00,0
-3.1442883E+00,1.9900764E+00,0
6.599431E-01,9.79182E-01,0
1.5764427E+00,-1.8233387E-01,0
-3.2991474E+00,2.2765908E+00,0
-1.7685976E+00,-3.7623665E-01,0
-2.8074145E+00,7.0079774E-01,0
-1.5838996E+00,-4.2469084E-01,1
-2.2222388E+00,7.270341E-01,1
-2.2171206E+00,4.3233785E-01,0
-1.4400523E+00,-9.6206725E-01,0
1.710273E+00,4.5089117E-01,0
2.379719E+00,-4.2827954E+00,1
1.3437662E+00,5.5299634E-01,0
-3.3400364E+00,2.6713045E+00,0
1.3396578E+00,-4.070436E+00,1
1.4723085E+00,-6.3329506E+00,0
-1.710939E+00,5.9375155E-01,1
3.5146759E+00,-1.9819143E-01,0
7.1726394E-01,-3.8785732E+00,0
-1.7774113E+00,7.816289E-01,0
-3.325789E-01,-2.314942E+00,0
-1.8393436E-01,-3.517028E-02,0
4.430591E+00,-2.5236132E+00,0
-2.170546E-02,-2.6613734E+00,1
-6.572255E-01,-1.5221945E+00,0
-3.0547956E-01,-1.5194091E+00,1
2.6908665E+00,-4.066265E+00,1
-2.0949786E+00,1.5032828E-01,1
-2.885632E+00,8.015164E-01,1
2.0249023E+00,-3.7028527E+00,1
5.796358E+00,-2.6945248E-02,0
6.9298553E+00,4.353123E+00,0
-1.5201128E+00,2.491379E+00,0
3.4188168E+00,7.480217E-01,0
-1.3569225E+00,-1.0288438E+00,0
-1.1123768E+00,-2.8866223E-01,1
-1.7900388E-01,-1.0071632E+00,0
2.2639053E+00,4.6963125E-01,1
-1.5081928E+00,-1.3439931E-01,0
-8.437809E-01,-1.526336E+00,0
-1.6288959E+00,1.7152914E+00,0
-7.157493E-01,-1.3233371E+00,0
-6.574618E-01,-2.352379E+00,0
-4.5010766E-01,4.9573117E-01,0
2.0839663E+00,-3.1233752E+00,0
-6.28392E-01,-1.3281729E+00,0
6.2854323E+00,3.742067E+00,1
-6.026782E-01,-1.2185007E+00,0
2.7205546E+00,-1.4869518E+00,1
8.468697E-01,-3.451417E+00,1
-2.6621797E+00,3.672128E-01,1
-2.2191129E+00,2.8779885E-01,0
-4.238339E-01,-1.1127169E+00,0
6.165617E-01,-4.142849E+00,0
-1.2260354E+00,2.0709853E+00,1
-2.9121166E-01,8.022002E-01,1
-1.155889E+00,7.093927E-01,0
-2.2636495E+00,8.5338205E-01,0
1.9869035E+00,-3.1338701E+00,0
1.6871521E+00,-2.8380704E+00,1
-2.2729042E-01,-5.4225403E-01,0
-3.0054822E+00,1.7558277E+00,1
5.1666814E-01,-4.8873328E-02,0
3.0348194E+00,1.219473E+00,0
-1.9904251E+00,-2.9283243E-01,0
4.1665E-01,6.0504183E-02,0
-1.9702854E+00,-8.0329055E-01,0
-2.9798956E+00,1.0943208E+00,0
-1.9801857E-01,-8.9118093E-01,0
1.6767768E+00,3.0663425E-01,0
-2.999597E+00,1.5442908E+00,0
3.2716749E+00,8.710003E-01,0
2.798711E+00,2.2826118E+00,0
-1.0614343E+00,-1.5896592E+00,1
-3.355648E+00,2.1091194E+00,0
-2.7375267E+00,2.1826565E+00,0
-2.1988626E+00,7.481978E-01,0
-2.083968E+00,7.479092E-01,1
1.5557806E-01,1.0706791E+00,0
3.2958895E-01,-3.4743437E-01,1
-1.0251553E+00,3.98352E-01,0
-1.77897E+00,-5.233599E-01,0
-1.1202003E+00,-1.7801028E-01,0
-2.1304062E-01,-1.0653601E+00,0
-2.4938297E+00,1.0408858E+00,0
-3.7544888E-01,-3.051063E+00,1
1.824588E+00,-2.8715234E+00,0
-9.0010464E-01,-3.8932478E-01,0
-7.178948E-01,-1.257553E+00,0
-1.0847713E+00,-1.9986528E+00,1
2.78451E-02,-3.6540973E-01,0
-3.0680776E+00,3.2587988E+00,0
-2.6044858E+00,3.8069997E+00,0
-1.4957745E+00,-9.116639E-01,0
1.1471237E+00,-4.87735E+00,0
-2.9999528E+00,1.5069251E+00,0
-1.0747464E+00,-1.733796E+00,0
-1.1234872E+00,1.5900576E+00,1
-2.998496E+00,2.510468E+00,0
-8.164454E-01,1.7878202E+00,0
-5.278298E-01,-9.356563E-01,0
-1.6692358E+00,1.5648438E+00,0
-1.9046619E+00,3.992664E-01,0
-1.12976305E-01,-2.187878E+00,1
-5.067897E-01,-2.4518821E+00,1
2.983661E-01,2.8140867E+00,0
-3.1542113E+00,2.3391795E+00,1
5.491378E-01,-3.507624E-01,0
-9.3176097E-01,-8.106502E-01,0
-3.0146236E+00,3.0643697E+00,0
-1.0618311E+00,-1.0533422E+00,0
-1.8633378E+00,-8.917398E-01,0
1.2550959E-01,-1.6419988E+00,1
1.0059776E+00,-1.4234226E+00,0
-2.2024786E+00,-5.268941E-03,0
-1.1459272E+00,-1.129449E+00,1
3.4603016E+00,1.6001846E+00,0
-2.0149193E+00,1.3570493E+00,1
-5.476923E-01,-1.5872428E+00,0
-2.0389297E+00,8.9310056E-01,0
-6.9824594E-01,-1.2500266E+00,0
-9.6724373E-01,-7.324539E-01,0
-3.2978556E+00,2.0201209E+00,0
2.0050607E+00,-3.7352018E+00,1
-1.2628006E+00,-5.821538E-01,0
-2.3201153E+00,4.8087168E-01,0
4.857204E-01,2.5919946E-02,0
1.4332019E+00,-4.508651E+00,0
-2.4989672E+00,9.256411E-01,0
4.0211306E+00,1.8281529E+00,0
-1.4021752E+00,-4.1141415E-01,0
-2.371302E-01,-2.4729252E+00,0
-2.285055E+00,1.2989194E+00,0
9.631209E+00,4.63828E+00,0
4.008259E-01,-3.4200897E+00,0
-2.9746192E+00,1.5564165E+00,1
5.9621453E-01,-3.120252E+00,0
2.2194245E+00,-4.2636514E+00,1
-9.336707E-01,-1.5647802E+00,0
1.2649311E+00,-5.0039015E+00,1
2.4909106E-01,-3.0515943E+00,1
-1.66447E+00,-3.0055302E-01,0
5.3595936E-01,-4.873747E-01,0
3.6115866E+00,2.3881085E+00,0
-8.800706E-02,-1.3064557E+00,0
-1.9338615E+00,1.4348452E+00,0
-1.0064911E+00,1.1425266E+00,0
2.929843E+00,-6.950525E+00,1
1.4433782E-02,-6.431502E-02,0
-1.7045325E+00,7.324498E-01,0
2.4366102E-01,1.4298619E+00,0
7.2654505E+00,2.5350225E+00,0
-2.5294821E+00,1.2624484E+00,0
-9.900192E-01,1.02950215E-01,0
2.8500395E+00,-8.1510515E+00,0
-2.2960124E+00,3.9666677E-01,0
1.8903534E+00,2.2771272E-01,0
6.3547325E+00,3.0037444E+00,0
-2.380152E+00,5.160028E-01,0
-7.6898254E-02,-9.802981E-02,0
-2.2620416E+00,6.1669536E-02,1
1.7895956E-01,-4.6211675E-01,0
-1.6447031E+00,-1.2525108E-01,0
3.2078269E+00,2.9101675E+00,0
1.4576173E+00,-3.6816537E+00,1
1.3437782E+01,5.437216E+00,0
-1.7038903E+00,-4.1315606E-01,0
-1.7229744E+00,6.2405014E-01,0
-1.7178761E+00,1.2193729E+00,0
1.8470373E+00,7.578464E-01,0
-1.8842936E+00,4.5893887E-01,0
-2.5045378E+00,5.0014794E-01,0
1.9303526E+00,2.2026056E-01,1
1.536581E+00,-9.838698E-01,0
-2.6479242E+00,6.864265E-01,0
-2.4807584E+00,1.0198888E+00,0
-1.7579349E+00,3.116559E+00,0
1.2394941E+01,5.3361454E+00,0
-5.0601417E-01,-2.2979774E+00,0
-2.274665E+00,5.306966E-01,0
-2.3054657E+00,7.890076E-01,1
-4.534878E-03,-4.2646253E-01,0
3.1973773E-01,-6.468767E-02,0
4.0445633E+00,-4.0581126E+00,0
7.755983E-01,-2.7872436E+00,0
1.3430381E-01,-5.0695693E-01,0
-2.5340383E+00,7.206582E-01,0
9.034683E-01,-4.497812E-01,0
2.07997E-01,-2.2761469E-01,0
-1.9390748E+00,-1.0493687E-02,0
2.6393955E+00,1.114248E+00,0
-1.633173E+00,1.7707758E+00,0
-6.151572E-01,-7.199683E-01,0
-1.2421553E+00,1.8700483E+00,0
1.3608668E+00,-4.9485955E-01,0
-2.1370306E+00,6.334975E-01,0
-2.0948427E+00,5.580633E-01,0
-9.565237E-01,-6.7733103E-01,0
1.14135414E-01,-6.2585264E-01,0
-3.4878564E+00,1.4798557E+00,0
-3.435148E+00,1.733344E+00,0
-1.7681938E+00,-3.0977464E-01,0
-5.725014E-01,-1.7065827E+00,0
-6.5118706E-01,-1.0755111E+00,0
5.826259E-01,-7.507105E-01,0
-2.4641218E+00,3.263299E-01,0
3.772813E+00,1.1999866E+00,0
-8.1283027E-01,-1.9155486E+00,0
-1.4555231E+00,3.6385584E-01,0
-1.2362669E+00,-1.4935765E+00,0
-2.8340633E+00,1.078404E+00,0
-2.1437943E+00,3.4064934E-01,0
-7.305329E-02,-3.8309848E+00,0
-9.948558E-02,-2.1728511E-01,0
-2.7295747E+00,2.1411395E-01,1
-2.0188968E+00,1.2392879E+00,0
1.9706937E+00,-7.470626E-01,1
1.4666429E+00,-4.36671E+00,1
-1.9330845E+00,5.47578E-01,0
-1.8598471E+00,8.750915E-01,0
-3.0104332E+00,1.4776821E+00,0
-2.588235E+00,6.5804285E-01,0
9.332021E+00,3.8580503E+00,0
-3.2665676E-01,-3.059252E+00,1
-4.754348E-01,-1.2384281E+00,0
3.8428001E+00,1.9430282E+00,0
-1.0450705E+00,1.7118178E-01,0
-2.4313266E+00,3.4942675E-01,0
7.758059E-01,-2.299306E-01,0
-3.2557008E+00,1.8319645E+00,0
-6.881073E-01,-1.4005716E+00,0
-2.0362983E+00,-2.8566563E-01,0
-1.7142801E-01,-1.0434659E+00,0
5.117367E+00,2.097543E+00,0
-3.1425354E+00,2.6386688E+00,0
6.26246E-01,-3.233749E-01,0
3.8477752E+00,-1.9669637E-01,0
-1.9524419E+00,2.5836313E+00,0
-2.5617054E+00,7.629097E-01,0
-8.871694E-02,-2.6167645E+00,0
-1.7042774E+00,-1.0428398E+00,0
-6.345351E-01,1.8382592E+00,0
-2.3738427E+00,1.349668E+00,0
5.140399E-02,-9.083422E-01,0
-3.2930121E+00,2.208415E+00,0
2.270091E+00,1.0678962E+00,0
-1.2633787E+00,3.673933E-01,0
-1.4307317E+00,-2.9619288E-01,1
2.312129E+00,6.8908757E-01,1
-2.2445323E+00,3.5963058E+00,0
1.0776489E+00,7.392164E-01,0
-1.7858248E+00,2.6458147E-01,0
-1.6628164E+00,-9.7973156E-01,0
3.9947212E-01,-8.532052E-01,0
1.447186E-02,-7.5026155E-01,0
-2.198834E+00,2.6449224E-01,0
6.842711E-01,-2.7650008E+00,1
-2.1165867E+00,1.7685484E+00,0
-8.0993265E-01,9.5024294E-01,0
2.2078238E+00,3.4810152E+00,0
-2.2424293E+00,1.7565744E-01,0
-7.6396304E-01,-7.184209E-02,0
-1.2383919E+00,1.5257287E-01,1
-2.609338E+00,1.7193557E-01,0
8.041535E-01,-6.7448497E-01,1
1.2822866E+00,2.0750363E+00,0
1.994775E+00,2.843309E-01,0
-1.795329E+00,8.647431E-01,0
1.2486513E+00,4.8512697E+00,0
-2.2287819E-01,-1.5144011E+00,1
8.3494735E-01,-2.4779972E-01,0
-3.477689E-01,3.5550146E+00,0
-2.892723E+00,1.5174438E+00,1
-3.3665895E+00,3.0949767E+00,1
3.25773E+00,9.606069E-01,1
-2.6963007E+00,1.5415374E+00,0
7.606195E+00,4.127394E+00,0
-1.9775984E+00,2.378215E-01,0
2.5406057E-01,-3.4787884E+00,1
9.313458E-01,8.267027E-01,0
-1.2584138E+00,-8.444049E-01,1
-1.9693996E-01,-2.364816E+00,1
-2.2566652E+00,4.5287535E-01,0
-8.795286E-01,-1.5394065E+00,0
-2.9328992E+00,3.3632853E+00,0
9.021357E-01,-2.665648E+00,0
-3.3692102E+00,2.5303676E+00,0
7.4740224E+00,-6.8130255E-01,0
3.882159E-01,-3.3677554E-01,0
-5.702681E-01,-5.8803284E-01,0
-5.966409E-01,9.6710706E-01,1
-1.2327747E+00,1.7545831E+00,1
-9.607745E-01,-1.2051436E+00,0
1.9299169E+00,-1.42462E+00,0
-2.1541026E+00,2.6203284E+00,1
-2.3656156E+00,7.004051E-01,0
-3.6907202E-01,-6.906729E-01,0
