pc1,pc2,value
1.3408628E+05,1.2116852E+05,0E+00
2.3115043E+04,-1.0168159E+05,1E+00
-6.3493047E+04,6.8352607E+03,0E+00
-3.832946E+04,1.5044295E+05,0E+00
-8.539693E+04,6.2421254E+04,0E+00
7.5961766E+04,3.388739E+05,0E+00
1.058611E+04,2.146946E+05,0E+00
-1.3500675E+05,-5.8835332E+04,0E+00
-3.47056E+04,8.5427914E+04,0E+00
3.0292553E+05,2.0946373E+05,0E+00
-1.2983892E+05,-4.4788247E+03,0E+00
-1.6720647E+05,-7.4906555E+04,1E+00
-3.742021E+04,-7.976962E+04,0E+00
-9.876609E+04,4.6894402E+04,0E+00
-6.0340023E+04,1.1690144E+05,0E+00
4.212847E+04,2.9973003E+05,0E+00
-1.1435403E+05,-6.894812E+04,0E+00
-4.167787E+04,3.1999834E+03,1E+00
1.9409931E+05,2.965951E+04,0E+00
-1.3062643E+05,-6.0698598E+04,0E+00
-1.3289625E+05,-2.5095064E+04,0E+00
-9.3190805E+04,-8.246111E+04,1E+00
-1.3498858E+05,-5.8948246E+04,0E+00
4.043581E+05,1.6178552E+05,0E+00
1.0107623E+05,3.2661728E+05,1E+00
2.1085042E+03,3.5764387E+04,0E+00
-1.05717914E+05,-9.847225E+04,0E+00
-1.3071643E+05,-2.6391457E+04,0E+00
-5.367871E+04,-1.0454999E+05,0E+00
-5.8091574E+04,-1.0219474E+05,1E+00
1.428789E+05,4.7726598E+04,0E+00
-5.1487406E+04,1.3473747E+05,0E+00
-1.379005E+05,-7.984489E+04,0E+00
-7.606694E+04,9.1286336E+04,0E+00
-5.5907227E+04,-1.0357873E+05,1E+00
-1.4711312E+05,-8.642222E+04,0E+00
2.2203503E+05,3.7235953E+04,0E+00
-1.2894929E+05,-4.8517285E+03,0E+00
2.469162E+05,-1.2519399E+05,1E+00
-9.9736375E+04,-2.1117314E+04,0E+00
-1.5963467E+05,-7.9257766E+04,1E+00
2.2786403E+05,-4.5738535E+04,0E+00
2.9320378E+05,-1.29108414E+05,0E+00
-1.5783627E+05,-6.841847E+04,0E+00
1.1594461E+05,3.189792E+05,0E+00
-6.394462E+04,1.07465516E+05,0E+00
-6.4947734E+04,-2.910783E+04,1E+00
-1.1142153E+04,8.12104E+04,0E+00
2.0966518E+04,-1.1243585E+05,1E+00
-8.098284E+04,8.259611E+04,0E+00
-7.5413643E+03,-9.714385E+04,0E+00
1.8150666E+05,-1.0073508E+05,0E+00
-1.1675849E+05,1.11024795E+04,0E+00
-1.2801255E+05,-5.4580034E+03,1E+00
4.2528438E+04,2.3856377E+04,0E+00
-2.7571129E+04,1.673431E+05,0E+00
-1.437182E+05,-3.0963568E+04,0E+00
-1.6025288E+05,-6.713304E+04,0E+00
-1.3774453E+05,-8.0212E+04,0E+00
3.26174E+03,-1.0278837E+05,0E+00
-4.771432E+04,4.319977E+04,0E+00
2.4352611E+05,8.04605E+04,0E+00
-7.426364E+04,-9.3259984E+04,0E+00
6.865236E+04,-3.676508E+04,0E+00
-6.6103734E+04,1.08602984E+05,0E+00
1.1384721E+05,3.19889E+05,0E+00
-1.3711536E+05,-8.056618E+04,1E+00
-1.1368274E+05,1.0017285E+04,1E+00
-7.544993E+04,7.9837266E+04,1E+00
-1.1615869E+05,-5.800826E+04,0E+00
1.8809423E+05,-1.3841367E+05,0E+00
-1.0312214E+05,-7.739325E+04,0E+00
-1.08183836E+05,-2.6268816E+04,0E+00
-1.0351048E+05,3.807001E+04,0E+00
-4.3655273E+04,1.2058626E+05,0E+00
-7.582616E+04,-3.2547477E+04,1E+00
2.03884E+04,1.6281058E+05,1E+00
-9.752626E+04,-8.051719E+04,0E+00
-2.9108354E+03,-8.728076E+04,1E+00
4.2147353E+05,-1.4339933E+05,0E+00
6.3709668E+04,-8.847874E+04,0E+00
9.502E+04,-8.640562E+04,0E+00
4.61939E+04,1.6247512E+05,0E+00
7.410879E+04,3.3926084E+05,0E+00
-1.6243536E+05,-6.6287516E+04,0E+00
3.5583047E+04,-1.206198E+05,1E+00
-1.9375328E+04,1.8555556E+05,0E+00
6.2111344E+05,1.4515147E+05,1E+00
8.614131E+04,-1.1676564E+04,1E+00
3.0555228E+05,-9.0282875E+04,0E+00
-1.428914E+05,-7.719995E+04,0E+00
-1.5842705E+05,-7.991363E+04,0E+00
8.253338E+04,-9.0754836E+04,0E+00
1.2793375E+05,-4.66598E+04,0E+00
1.5427998E+05,2.599561E+05,0E+00
-1.16596484E+05,-6.9125516E+04,0E+00
-4.1170445E+04,1.17781266E+05,0E+00
5.441402E+05,7.598958E+04,0E+00
3.6252572E+05,1.7637162E+05,0E+00
-1.1606667E+05,-5.8123266E+04,0E+00
-1.400649E+05,-9.040018E+04,1E+00
-1.4031294E+05,-5.586385E+04,0E+00
-1.21301195E+05,-1.0081506E+05,1E+00
-8.934268E+04,1.883908E+04,0E+00
-6.8871016E+04,-6.1772934E+04,0E+00
1.0196113E+05,-1.238701E+05,0E+00
2.5920002E+04,2.0703169E+05,0E+00
-1.4128214E+05,-5.4959914E+04,0E+00
1.0401003E+04,2.3748866E+05,0E+00
-1.0410745E+05,-7.332679E+04,0E+00
-2.431108E+04,1.6633225E+05,0E+00
6.1291703E+04,1.8493786E+05,0E+00
-8.714306E+04,-7.435043E+04,0E+00
-1.5470719E+05,-7.016077E+04,0E+00
-8.789828E+04,-5.081399E+03,0E+00
-1.436455E+05,-5.3175277E+04,0E+00
-5.711491E+04,1.4784383E+04,0E+00
-1.5300217E+05,-4.8723113E+04,1E+00
-6.773895E+04,-9.707814E+04,0E+00
-1.5383469E+05,-4.820096E+04,1E+00
6.081226E+05,9.43754E+04,0E+00
-1.7498604E+04,3.4471402E+04,0E+00
6.3302934E+04,1.2719166E+05,0E+00
5.0098184E+04,-9.519924E+04,0E+00
4.1396606E+03,-1.2237193E+04,0E+00
3.5633756E+05,-1.6440012E+05,0E+00
-3.0241258E+04,1.6870661E+05,0E+00
6.873422E+04,-5.9467434E+04,0E+00
-1.3486431E+05,-1.3087456E+04,0E+00
-8.419874E+03,5.7415258E+04,0E+00
2.7168904E+04,2.0725734E+05,0E+00
-9.560089E+04,3.5074918E+04,1E+00
-1.2954811E+05,-4.6044746E+03,0E+00
-8.156864E+04,6.0486457E+04,0E+00
1.843086E+05,1.3323064E+04,0E+00
-5.664488E+04,-9.201431E+04,0E+00
3.4893088E+05,-1.3781936E+05,1E+00
-4.719375E+04,6.53369E+04,0E+00
-8.861937E+04,-4.7213213E+03,0E+00
2.159972E+05,2.6859828E+05,0E+00
-1.5472144E+05,-4.7757297E+04,0E+00
-1.5392855E+05,-7.1153164E+04,0E+00
-7.99708E+04,-8.953872E+04,0E+00
-1.6795323E+05,-7.4621586E+04,1E+00
-1.7818896E+04,9.317503E+04,0E+00
-1.3780631E+05,-8.0109125E+04,1E+00
-1.6575318E+04,-1.0316456E+05,0E+00
-9.053476E+04,-8.407351E+04,1E+00
2.6357634E+05,2.3207542E+05,1E+00
-4.0774004E+03,5.4033213E+03,0E+00
-1.6886747E+05,-7.4143164E+04,0E+00
5.81498E+04,-1.1066262E+05,0E+00
-1.2995868E+05,-9.601669E+04,0E+00
-3.414571E+04,7.014956E+04,0E+00
-9.601057E+04,-8.154746E+04,1E+00
-1.630269E+05,-7.719421E+04,0E+00
4.7158312E+04,-1.0375763E+03,0E+00
-1.6290789E+05,-7.720948E+04,0E+00
1.013672E+05,2.8387358E+03,0E+00
-1.646771E+05,-7.610287E+04,0E+00
-5.912747E+03,-2.8409725E+04,0E+00
-1.1989845E+05,-1.0178269E+05,0E+00
-7.583324E+04,9.116792E+04,1E+00
-5.8905074E+04,9.381154E+04,1E+00
-1.1130307E+05,8.590514E+03,1E+00
-1.3436175E+05,-5.922635E+04,1E+00
-3.4452984E+04,9.062135E+04,0E+00
-1.343202E+05,-9.348001E+04,0E+00
1.8088458E+05,-5.3844117E+04,0E+00
2.705742E+05,-1.0612235E+05,0E+00
-1.6803133E+05,-8.6132914E+04,0E+00
-1.2767146E+05,-5.5584004E+03,1E+00
-1.0310734E+05,-9.978457E+04,0E+00
-2.6349664E+04,1.663145E+05,0E+00
2.697554E+04,-4.6989492E+04,0E+00
-1.05632695E+05,-7.5219914E+04,1E+00
6.621287E+04,3.9838245E+03,0E+00
-5.047757E+04,1.3419856E+05,0E+00
1.5593654E+04,8.557998E+04,1E+00
2.7273784E+05,2.384998E+05,0E+00
-8.598348E+04,-7.506802E+04,1E+00
-1.3146572E+03,2.2114525E+05,0E+00
-1.28027164E+05,-1.7016057E+04,1E+00
7.698098E+04,-5.9245906E+04,1E+00
-1.0136982E+05,1.434381E+04,0E+00
1.4019367E+05,-1.3395942E+05,1E+00
1.464361E+05,-9.19592E+04,0E+00
2.5369214E+05,2.378944E+05,0E+00
-1.00699195E+05,1.4409593E+04,0E+00
7.499185E+04,1.805026E+05,0E+00
1.1142382E+05,-1.1771096E+05,1E+00
-3.1482598E+04,1.02149375E+05,0E+00
-1.0084312E+05,-7.831276E+04,0E+00
-1.3310361E+05,-8.190925E+04,0E+00
-1.0917778E+05,-7.338267E+04,0E+00
-1.3812828E+05,-2.2640576E+04,1E+00
-5.442614E+04,1.02436805E+05,0E+00
-7.757608E+04,-9.165029E+04,0E+00
7.0031256E+05,-1.9267314E+05,1E+00
-9.4048E+04,5.56836E+04,1E+00
7.6094664E+04,2.807689E+05,0E+00
5.4955664E+03,2.0635038E+05,0E+00
-1.00133305E+05,-7.8200695E+04,0E+00
2.763109E+04,3.5823047E+04,0E+00
8.620443E+03,1.3555464E+05,0E+00
1.5362597E+05,-7.23341E+04,1E+00
-4.4932766E+04,9.671498E+04,0E+00
1.3214231E+05,-1.0672691E+05,1E+00
-1.6111956E+05,-6.7057984E+04,1E+00
1.4122227E+05,-1.1228641E+05,0E+00
-1.10111266E+05,-7.271988E+04,0E+00
-1.3559014E+05,-2.392564E+04,0E+00
-3.691379E+04,-3.3845625E+04,0E+00
5.4361727E+04,2.3810198E+05,0E+00
-2.8857887E+04,-9.720184E+04,0E+00
4.2602746E+04,1.5473857E+03,1E+00
-6.61163E+04,-8.643168E+04,0E+00
-1.5072256E+05,-8.4016625E+04,0E+00
-1.6429494E+05,-6.5284957E+04,1E+00
4.218877E+04,2.997627E+05,0E+00
3.5485165E+01,-1.1209077E+05,1E+00
4.951635E+04,-3.6257316E+04,0E+00
-1.0532622E+05,2.7854547E+04,0E+00
-9.512374E+04,1.0386638E+04,1E+00
-4.6270312E+04,-8.603682E+04,1E+00
-1.5580155E+05,-9.292557E+04,0E+00
-1.0268084E+05,-9.992272E+04,0E+00
-1.558361E+05,-8.143031E+04,0E+00
2.6129127E+04,2.0774669E+05,0E+00
-1.5249556E+05,-4.9019883E+04,1E+00
-1.3118761E+05,-9.535736E+04,1E+00
-1.1146992E+05,-2.5661333E+03,0E+00
-1.0532557E+05,3.9032996E+04,0E+00
-7.5236805E+04,1.0601717E+04,0E+00
-2.140178E+03,-1.1104277E+05,1E+00
-1.6486604E+04,-9.231584E+04,0E+00
-1.2642245E+05,-2.9385008E+04,0E+00
-8.611058E+04,-8.703072E+04,0E+00
-7.1291945E+04,-3.6689457E+04,0E+00
-1.1385982E+05,2.0892934E+04,0E+00
1.0944494E+05,2.041815E+05,0E+00
8.4741875E+04,3.3405422E+05,1E+00
1.1320524E+05,2.628774E+05,0E+00
-1.0232023E+05,-4.306294E+04,0E+00
8.983355E+04,3.316108E+05,0E+00
-5.417106E+04,8.2165305E+04,0E+00
1.5983427E+05,2.2170548E+05,0E+00
6.902943E+03,1.2539992E+05,0E+00
-1.6929734E+05,-8.540412E+04,1E+00
1.0761609E+05,-1.3055589E+04,0E+00
4.746535E+04,-1.0511471E+05,0E+00
-7.361619E+04,8.988975E+04,1E+00
2.3378833E+05,2.5591133E+05,0E+00
2.7218139E+04,-3.589839E+04,0E+00
4.0144984E+05,3.5245023E+04,0E+00
-8.253865E+03,-7.39862E+04,1E+00
-2.4305223E+04,1.6563153E+05,0E+00
-2.5252215E+04,-8.718305E+04,0E+00
-8.766841E+04,-8.599493E+04,0E+00
-2.9451526E+03,3.892687E+04,0E+00
1.6048238E+04,2.3441481E+05,0E+00
-3.2184936E+04,-7.1473586E+04,0E+00
-1.397606E+05,-5.614238E+04,1E+00
-1.626832E+05,-6.608123E+04,0E+00
-1.2283752E+03,1.5261219E+05,0E+00
-1.6030944E+05,-7.865734E+04,1E+00
-1.5297736E+05,-4.8630793E+04,0E+00
-1.28570016E+05,-6.1289375E+04,0E+00
-5.287143E+04,-8.2533484E+04,0E+00
1.6235458E+05,-2.0110662E+04,0E+00
4.652606E+05,-1.2160519E+05,0E+00
-6.0902152E+04,1.1715139E+05,0E+00
-1.3740948E+04,1.9385716E+05,0E+00
7.606937E+04,1.0816159E+05,0E+00
-9.974117E+04,4.737793E+04,1E+00
7.37574E+04,1.7927047E+05,0E+00
-5.505748E+04,-9.330814E+04,1E+00
2.8736744E+05,-1.2507391E+05,0E+00
1.8216158E+05,-4.68746E+04,0E+00
6.053759E+05,3.3253785E+04,0E+00
-1.5565733E+05,-9.303443E+04,1E+00
-1.3076193E+05,-9.567244E+04,0E+00
-9.9173836E+04,-7.833274E+04,1E+00
-6.905478E+04,9.894178E+04,1E+00
1.6360908E+05,-1.2390926E+05,1E+00
-4.2734086E+04,-7.647835E+04,0E+00
-6.0356035E+03,-1.0904438E+05,0E+00
6.676532E+04,2.199962E+05,0E+00
-1.5892972E+05,-9.095251E+04,0E+00
7.176953E+04,1.04659914E+05,0E+00
-3.4383914E+04,1.4847469E+05,0E+00
1.2300533E+05,2.2892969E+04,0E+00
-6.5698984E+04,-6.362916E+04,1E+00
5.0169097E+05,9.789713E+04,0E+00
-8.988381E+04,-8.500999E+04,0E+00
-1.5956184E+05,-7.8676586E+04,0E+00
-1.20692734E+05,-6.618345E+04,1E+00
-1.0064647E+05,4.78352E+04,1E+00
-1.6597136E+05,-7.581204E+04,1E+00
-1.3613372E+05,-2.3644947E+04,0E+00
4.716407E+05,-1.2032579E+05,0E+00
-1.3651534E+05,-9.2456086E+04,0E+00
-1.01417125E+05,-1.0059113E+05,0E+00
5.922676E+04,-3.0612203E+04,0E+00
9.019917E+05,9.994735E+04,0E+00
-8.31563E+04,-8.867829E+04,0E+00
-3.5393574E+04,6.0156855E+04,0E+00
-1.3786708E+05,-9.122698E+04,0E+00
-5.7300266E+04,-9.14896E+04,0E+00
-1.0002712E+05,4.7528094E+04,0E+00
2.6322838E+04,2.1837481E+05,0E+00
5.2786994E+05,8.4666016E+04,0E+00
3.571633E+05,1.8950278E+05,0E+00
-9.829575E+04,-7.9641695E+04,1E+00
5.339425E+04,-6.18101E+04,0E+00
-7.524989E+04,9.088601E+04,1E+00
-3.182378E+04,1.6949838E+05,1E+00
-6.796946E+04,-8.584672E+04,1E+00
-3.2239225E+04,-8.2479E+04,1E+00
-4.882747E+04,-1.07311305E+05,0E+00
-2.9201033E+04,9.936591E+04,0E+00
7.780807E+03,2.1624597E+05,0E+00
-7.550605E+04,1.068741E+04,0E+00
3.5573016E+05,-3.5980668E+04,0E+00
-1.337047E+05,-9.3844695E+04,0E+00
-4.7193426E+04,-5.666267E+03,0E+00
4.587514E+04,2.8627403E+05,0E+00
1.9725496E+04,1.7477708E+05,0E+00
-8.213221E+04,-7.719338E+04,0E+00
-7.020946E+04,-1.3986044E+04,0E+00
-2.9710533E+04,1.5740739E+05,0E+00
-1.3690786E+05,-9.2173695E+04,0E+00
6.819739E+04,3.4245822E+05,1E+00
-1.6854977E+05,-7.431658E+04,0E+00
-8.0281086E+04,2.489246E+04,1E+00
9.401231E+04,3.1743672E+05,0E+00
1.2113179E+05,-5.2810074E+04,0E+00
-1.503855E+05,-5.0095945E+04,1E+00
5.197549E+04,-5.0778633E+04,0E+00
2.401328E+04,2.4202366E+05,0E+00
1.8311089E+05,1.3995488E+05,0E+00
-5.5718707E+04,3.614431E+04,0E+00
-2.8539314E+04,1.8663986E+04,0E+00
1.2717375E+04,2.4755992E+05,1E+00
-1.1888073E+05,-9.08368E+04,0E+00
-2.9922664E+04,1.6856002E+05,0E+00
-6.293048E+04,5.0189477E+04,0E+00
3.880736E+05,8.852947E+02,0E+00
-5.1201473E+04,1.0035582E+05,0E+00
-1.0529307E+05,-9.854575E+04,1E+00
5.5554242E+04,2.3733878E+05,0E+00
-1.27329734E+05,-9.754513E+04,1E+00
-1.2373583E+05,-7.518557E+03,0E+00
-1.2191952E+04,2.0427733E+05,1E+00
-1.1147211E+05,-9.533152E+04,0E+00
3.910487E+04,2.9007566E+05,1E+00
-1.2941936E+05,-4.68039E+03,0E+00
-1.27811734E+05,-8.62136E+04,0E+00
-1.2744982E+05,-9.752898E+04,1E+00
4.344791E+05,-2.0549952E+05,0E+00
1.6633942E+05,-8.142062E+04,0E+00
-1.2951516E+05,-6.1550465E+04,0E+00
1.7520612E+05,-5.0217633E+04,0E+00
1.3134833E+05,-2.5827443E+04,0E+00
2.8724856E+05,-1.0336118E+05,0E+00
3.509939E+05,-1.1507228E+05,0E+00
-7.186687E+04,7.758317E+04,1E+00
-1.5401394E+05,-8.278789E+04,1E+00
-6.028463E+04,4.9440594E+04,0E+00
3.060751E+04,-1.0691086E+05,1E+00
-1.1452721E+05,2.1321895E+04,1E+00
7.066968E+04,-1.1758182E+05,1E+00
5.5243168E+04,2.9370678E+05,0E+00
1.0949796E+05,-1.4903555E+04,0E+00
1.6359955E+05,1.5740006E+05,0E+00
-1.26794945E+05,-9.7258E+04,0E+00
-7.257052E+04,-9.462715E+04,0E+00
-1.4828495E+05,-5.0627883E+04,1E+00
-4.2720142E+02,-8.679055E+03,0E+00
4.5583508E+04,2.98069E+05,0E+00
-1.2462325E+05,-8.773009E+04,0E+00
2.6155036E+05,1.385446E+04,0E+00
-5.8846836E+04,-1.01792875E+05,1E+00
-1.4321875E+04,-8.259766E+02,0E+00
-9.077276E+04,5.399726E+04,0E+00
-9.60562E+03,7.969702E+04,0E+00
-1.6574145E+05,-7.583554E+04,0E+00
-7.1033336E+04,-9.309472E+04,0E+00
-1.0601072E+04,-2.260644E+04,0E+00
-7.469882E+04,-9.32706E+04,0E+00
-2.9871305E+04,1.4592655E+05,0E+00
-1.2564858E+03,2.2111327E+05,0E+00
-1.0558281E+05,-7.596765E+04,0E+00
-1.2830113E+05,-9.6321445E+04,0E+00
6.0522387E+04,1.28691266E+05,0E+00
-4.2001715E+04,1.2984435E+05,0E+00
-1.2144007E+05,-3.210781E+04,1E+00
-1.3519856E+05,-8.168046E+04,1E+00
1.8614778E+05,9.176905E+04,0E+00
-2.8450266E+04,1.2225771E+05,0E+00
9.662074E+04,2.345857E+05,0E+00
-1.0818988E+05,-3.956989E+04,1E+00
8.9794836E+04,2.1624248E+05,0E+00
9.573924E+04,2.8329838E+05,0E+00
-1.0519891E+04,4.2910355E+04,0E+00
-9.9315516E+04,4.7144387E+04,0E+00
-1.2801406E+05,-3.981189E+04,1E+00
2.7138062E+05,-1.0275353E+04,0E+00
-7.151568E+04,-1.5060366E+04,0E+00
-6.3541266E+04,-4.021348E+04,0E+00
-1.2917544E+05,-8.554372E+04,0E+00
-1.2962E+05,-8.478884E+04,1E+00
-7.716709E+04,-9.134789E+04,0E+00
-6.885061E+04,8.762484E+04,1E+00
-1.6210617E+05,-8.943998E+04,1E+00
-4.169182E+04,1.18271125E+05,0E+00
-5.5779625E+04,1.0316011E+05,0E+00
-1.0556238E+05,3.9144973E+04,0E+00
-1.4211675E+05,-8.9654695E+04,1E+00
5.2621824E+04,-5.0227754E+04,0E+00
-1.5361914E+05,-8.270857E+04,0E+00
2.6718074E+04,2.5262902E+05,0E+00
-1.272166E+05,-9.76128E+04,0E+00
4.1458582E+04,2.8902353E+05,1E+00
-1.6765258E+05,-7.476584E+04,0E+00
-2.1273465E+04,1.8651934E+05,0E+00
-1.5897185E+04,1.6042244E+05,0E+00
-1.1168986E+05,-7.0462055E+04,0E+00
1.7307489E+05,-4.918949E+04,0E+00
3.3642906E+04,1.9581328E+05,0E+00
5.6596266E+04,3.147791E+05,0E+00
-3.182378E+04,1.6949838E+05,0E+00
-1.6232738E+05,-6.6400336E+04,1E+00
2.3418003E+05,-8.516687E+04,0E+00
-1.4791433E+05,-7.454815E+04,0E+00
1.8737983E+05,-6.91309E+04,0E+00
1.1102354E+05,-9.31536E+04,0E+00
-8.650844E+04,-8.675747E+04,0E+00
-1.5638448E+05,-9.265584E+04,1E+00
2.271908E+05,1.2642375E+05,0E+00
-8.866095E+04,-8.510789E+04,0E+00
-1.1507418E+05,-7.000274E+04,1E+00
-1.5725983E+05,-6.904479E+04,0E+00
-9.040174E+04,-8.39765E+04,1E+00
-1.3706144E+05,-5.6925613E+04,0E+00
4.785752E+05,-1.647324E+05,0E+00
-1.5454731E+05,-4.7817297E+04,0E+00
-1.0293025E+05,2.6619371E+04,0E+00
9.2634394E+05,-1.5407981E+05,0E+00
-3.073289E+04,-1.0635554E+05,1E+00
2.444414E+03,-1.0193622E+05,1E+00
-3.886711E+04,-7.873089E+04,0E+00
2.9755194E+05,-2.5199137E+04,0E+00
1.7926995E+05,2.7435918E+04,0E+00
1.2265143E+05,-1.1240428E+05,0E+00
-1.6715556E+05,-7.5040484E+04,0E+00
-8.729717E+04,-8.621085E+04,1E+00
-1.6669543E+04,1.9534797E+05,0E+00
-6.55961E+04,1.711167E+04,1E+00
1.0756942E+05,-8.100996E+04,0E+00
1.0298597E+05,-9.690594E+03,0E+00
-1.5836014E+05,-9.1460086E+04,1E+00
-8.42866E+03,1.5617186E+05,0E+00
1.09580836E+05,-9.418521E+04,0E+00
-1.5449734E+05,-4.761878E+04,0E+00
-1.08459E+05,2.939945E+04,0E+00
-8.734618E+04,-8.6261695E+04,0E+00
8.098494E+04,3.3564784E+05,0E+00
1.8198777E+05,2.7803872E+05,0E+00
-1.676495E+05,-7.478675E+04,0E+00
4.9788598E+04,2.621282E+05,0E+00
-9.433771E+04,-7.011725E+04,1E+00
-6.622128E+04,-8.552996E+04,0E+00
1.49672E+05,-5.933115E+04,0E+00
-6.922651E+04,9.885721E+04,1E+00
6.548476E+04,-1.0323949E+05,1E+00
-3.36327E+04,1.5931105E+05,0E+00
-7.780135E+04,-9.170936E+04,0E+00
8.283607E+04,-1.1424679E+05,0E+00
-6.0911277E+04,1.0608064E+05,0E+00
-5.009483E+04,1.2245229E+05,0E+00
-1.036247E+05,-1.8627496E+04,0E+00
-1.0200063E+05,-1.0026701E+05,0E+00
-6.6235125E+04,1.0866679E+05,0E+00
-7.118427E+04,-9.48691E+04,1E+00
2.9753516E+04,2.7238797E+05,0E+00
-1.0706316E+05,-9.7732375E+04,0E+00
-1.559811E+05,-8.1401695E+04,1E+00
2.9214853E+05,-1.2881582E+05,0E+00
-9.597584E+04,-3.4736145E+04,0E+00
-3.1667336E+04,-4.8127785E+04,0E+00
-3.0212723E+04,-1.06437555E+05,0E+00
-7.953347E+04,-5.593481E+04,0E+00
-6.395106E+03,-1.3176095E+05,0E+00
-8.9862766E+04,6.4797285E+04,0E+00
1.1107908E+05,-1.2901638E+05,0E+00
1.16223336E+05,-8.474451E+04,0E+00
6.995686E+04,-9.462506E+04,0E+00
2.0538952E+05,-1.3640573E+05,0E+00
1.806972E+04,2.1127697E+05,0E+00
-9.251034E+04,-7.138184E+04,1E+00
2.0159123E+05,2.4400067E+05,0E+00
2.364987E+05,1.3654611E+05,0E+00
-4.8609082E+04,-9.608773E+04,0E+00
3.8365394E+05,-1.3380162E+05,1E+00
-1.6151756E+05,-6.6857414E+04,0E+00
1.550467E+05,6.9642944E+02,0E+00
-1.2920802E+05,-6.2163984E+04,1E+00
2.9872902E+04,-6.0428875E+04,0E+00
-1.09253484E+05,-9.6262305E+04,0E+00
-1.5343345E+05,-9.428252E+04,0E+00
4.0630676E+04,-4.75856E+03,0E+00
-3.876381E+04,9.307894E+04,0E+00
-1.03012125E+05,-9.982739E+04,0E+00
-1.3634314E+05,-5.811342E+04,0E+00
2.8787897E+05,2.4335928E+05,0E+00
-1.5482373E+03,2.2120255E+05,0E+00
6.53755E+05,-1.5931024E+04,0E+00
-1.5427894E+05,-9.378903E+04,0E+00
7.681229E+04,7.663781E+04,0E+00
-5.137048E+04,-7.164134E+04,0E+00
5.5676918E+04,-1.09175586E+05,0E+00
-1.6284308E+05,-7.7640516E+04,1E+00
-2.9704834E+04,1.6839095E+05,1E+00
-1.2922413E+05,-8.372007E+04,0E+00
-9.892566E+04,4.691387E+04,1E+00
-1.3796873E+05,-7.948623E+04,0E+00
-8.441074E+04,3.959664E+04,0E+00
2.4045155E+05,1.1932966E+05,0E+00
2.5767022E+05,-1.3169356E+05,0E+00
-2.8508568E+04,-6.2729793E+04,0E+00
-4.9772387E+04,1.3389594E+05,0E+00
1.15966984E+05,-5.1595977E+04,0E+00
3.93288E+05,-1.3766103E+05,0E+00
-1.3733094E+05,-8.005997E+04,1E+00
-1.1454825E+05,-7.043354E+04,0E+00
-7.9407055E+04,5.9205562E+04,0E+00
-1.486284E+05,-8.517855E+04,0E+00
-4.5592883E+04,-1.7694885E+04,1E+00
-6.129976E+04,1.1740965E+05,0E+00
-1.0064647E+05,4.78352E+04,0E+00
-1.3555822E+05,-4.698286E+04,1E+00
3.481212E+04,-9.796772E+04,0E+00
-2.0188254E+04,1.8598516E+05,0E+00
-7.07216E+04,-2.6301121E+04,0E+00
-4.811759E+04,-1.0800295E+05,1E+00
-8.9830625E+04,-8.42573E+04,1E+00
1.7958134E+05,-1.3333211E+05,0E+00
2.9756389E+04,-1.1751232E+05,1E+00
-9.063756E+04,-8.41792E+04,0E+00
1.7159189E+05,-1.2868736E+05,1E+00
-6.669674E+04,8.624506E+04,0E+00
-1.2569542E+05,2.9515832E+04,0E+00
-7.8138086E+04,8.106167E+04,1E+00
-1.1156316E+05,-3.1113005E+03,0E+00
1.2078682E+05,-1.0001871E+05,0E+00
-1.6836503E+05,-7.43884E+04,0E+00
1.1614225E+06,-3.237293E+05,1E+00
4.4973996E+04,-2.3063967E+04,0E+00
1.9470102E+05,-1.078135E+05,0E+00
2.7998997E+05,-1.4430553E+05,0E+00
3.5052856E+05,-1.6105292E+05,0E+00
-1.0584663E+05,-4.1123E+04,0E+00
-7.258752E+04,2.057047E+04,0E+00
1.12550336E+05,-7.490898E+04,1E+00
-1.4748602E+05,-4.0311324E+04,0E+00
4.078982E+04,5.9781438E+04,1E+00
-1.5507053E+05,-8.206463E+04,1E+00
1.0011707E+06,-1.8170423E+05,0E+00
-2.5577713E+04,1.4444586E+05,0E+00
3.0245516E+05,-1.337949E+05,1E+00
-8.412696E+03,1.466578E+05,0E+00
1.0771656E+04,-1.068515E+05,1E+00
-1.5580288E+05,-8.133914E+04,1E+00
8.822412E+04,2.197774E+05,0E+00
-1.02993586E+05,-9.9132875E+04,0E+00
7.074432E+04,-8.429982E+04,1E+00
-1.2488966E+05,-5.2512066E+04,0E+00
-1.679553E+05,-7.4620055E+04,0E+00
-9.807183E+04,4.7929742E+04,0E+00
9.4075E+04,-1.1953054E+05,0E+00
8.94083E+04,2.0222432E+04,0E+00
-1.6233872E+05,-7.7891336E+04,0E+00
-7.032676E+04,7.978705E+03,0E+00
-2.0302133E+04,-3.1694828E+04,0E+00
-7.0567516E+04,-3.4722278E+03,1E+00
1.2275699E+05,-3.1838324E+04,0E+00
-1.4730317E+05,-4.0047895E+04,1E+00
-1.6536444E+05,-7.5856336E+04,0E+00
-1.2522601E+05,4.384066E+03,1E+00
-2.1545621E+04,1.8662978E+05,1E+00
6.946872E+04,-8.253051E+04,0E+00
4.7804494E+05,-1.4527172E+05,0E+00
-3.422313E+04,1.597241E+05,0E+00
-1.3023146E+05,-8.460798E+04,0E+00
